"","x","y","land","built_s","built_v","pop","smod.10","smod.11","smod.12","smod.13","smod.21","smod.22","smod.23","smod.30","SCHOOLS"
"9796",-1082000,1400000,1e+06,4045.67,11340.46,5597.69161984883,0,82,13,5,0,0,0,0,"0"
"9797",-1072000,1400000,1e+06,1253.41,3134.46,1274.87628772296,0,95,5,0,0,0,0,0,"0"
"9798",-1062000,1400000,1e+06,2663.33,6889.27,2555.34210477211,0,81,19,0,0,0,0,0,"1"
"9799",-1052000,1400000,993786.45,1006.94,2518.44,934.130287177861,0,93,7,0,0,0,0,0,"0"
"9800",-1042000,1400000,997128.9,230.23,575.82,213.580986043438,0,99,1,0,0,0,0,0,"0"
"9801",-1032000,1400000,992875.33,13.2,33.05,12.2587815057487,0,100,0,0,0,0,0,0,"0"
"9802",-1022000,1400000,990448.83,264.06,660.27,237.613456572406,0,99,1,0,0,0,0,0,"0"
"9803",-1012000,1400000,997796.69,47.56,118.93,58.416572906077,0,99,1,0,0,0,0,0,"0"
"9804",-1002000,1400000,989345.48,10.69,26.73,13.3723562955856,0,100,0,0,0,0,0,0,"0"
"9805",-992000,1400000,990447.23,4.53,11.33,4.07520435750484,0,100,0,0,0,0,0,0,"0"
"9806",-982000,1400000,998478.5,344.73,861.97,832.571592845023,0,98,1,1,0,0,0,0,"0"
"9807",-972000,1400000,1e+06,77.22,193.13,187.079572796822,0,98,2,0,0,0,0,0,"0"
"9808",-962000,1400000,996244.63,12.12,30.35,29.3991873078048,0,100,0,0,0,0,0,0,"0"
"9809",-952000,1400000,992165.25,75.11,187.91,181.468626266345,0,99,1,0,0,0,0,0,"0"
"9810",-942000,1400000,996293.77,1447.88,4695.71,4548.52090056613,0,96,0,4,0,0,0,0,"0"
"9811",-932000,1400000,987390.18,685.41,2881.86,2577.84986727871,0,98,0,2,0,0,0,0,"0"
"9812",-922000,1400000,985794.86,1803.38,7158.96,5411.98226724192,0,89,6,5,0,0,0,0,"0"
"9813",-912000,1400000,974672.39,11424.55,44552.36,22551.8722561272,0,80,7,1,7,0,1,4,"1"
"9814",-902000,1400000,984887.65,4766.56,20073.64,13081.1887966217,0,88,8,0,1,0,3,0,"0"
"9815",-892000,1400000,999096.05,618.86,1548.77,840.759576297365,0,98,2,0,0,0,0,0,"0"
"9816",-882000,1400000,1e+06,2184.75,6062.06,3550.9365889132,0,74,26,0,0,0,0,0,"0"
"9817",-872000,1400000,999209.51,4052.57,14918.3,8738.60325781816,0,77,19,4,0,0,0,0,"0"
"9818",-862000,1400000,996978.91,4441.56,18911.07,12580.5612647384,0,86,9,2,1,0,2,0,"0"
"9819",-852000,1400000,999094.6,4341.26,19380.53,14234.8886366338,0,94,1,1,0,0,4,0,"0"
"9820",-842000,1400000,1e+06,1524.25,3859.92,2835.18254587054,0,90,8,2,0,0,0,0,"0"
"9821",-832000,1400000,919667.05,4318.94,14889.63,10006.0950029958,4,79,11,2,2,0,2,0,"0"
"9822",-1462000,1390000,985034.22,750.04,1875.5,1172.79832827114,0,98,0,2,0,0,0,0,"0"
"9823",-1452000,1390000,981570.95,1292.35,3231.42,3237.26259923726,0,89,10,1,0,0,0,0,"0"
"9824",-1442000,1390000,1e+06,834.51,2086.61,2652.68876571953,0,90,7,3,0,0,0,0,"0"
"9825",-1432000,1390000,1e+06,666.64,1666.87,2119.07702985406,0,94,5,1,0,0,0,0,"0"
"9826",-1422000,1390000,1e+06,394.65,986.82,1254.53549671173,0,93,7,0,0,0,0,0,"0"
"9827",-1412000,1390000,1e+06,445.05,1112.91,1315.98942523263,0,95,5,0,0,0,0,0,"0"
"9828",-1402000,1390000,1e+06,694.57,1736.68,1684.23398130946,0,97,1,2,0,0,0,0,"0"
"9829",-1392000,1390000,1e+06,782.64,1957.17,1617.93845413812,0,90,10,0,0,0,0,0,"0"
"9830",-1382000,1390000,1e+06,1239.14,3098.4,1375.43197048828,0,95,5,0,0,0,0,0,"0"
"9831",-1372000,1390000,993390.23,827.01,2067.86,1674.31657356024,0,93,6,1,0,0,0,0,"0"
"9832",-1362000,1390000,998775.47,831.65,2079.47,2454.71111560613,0,88,12,0,0,0,0,0,"0"
"9833",-1352000,1390000,1e+06,1008.02,2524.22,3401.57813493535,0,86,13,1,0,0,0,0,"0"
"9834",-1342000,1390000,998210.93,907.66,2269.54,2874.85748295859,0,87,11,2,0,0,0,0,"0"
"9835",-1332000,1390000,1e+06,636.83,1592.43,1338.75005163252,0,93,7,0,0,0,0,0,"0"
"9836",-1322000,1390000,1e+06,289.31,723.42,584.994497813285,0,97,3,0,0,0,0,0,"0"
"9837",-1312000,1390000,998086.5,1125.18,2813.84,2216.21468649804,0,85,15,0,0,0,0,0,"0"
"9838",-1302000,1390000,998810.57,2603.79,7652.52,5998.27830743603,0,73,26,0,0,0,1,0,"0"
"9839",-1292000,1390000,998208.9,1147.18,2868.73,2248.59797076322,0,89,9,2,0,0,0,0,"0"
"9840",-1282000,1390000,997932.49,1363.68,3410.19,1404.19807808567,0,91,9,0,0,0,0,0,"0"
"9841",-1272000,1390000,999950.18,10073.41,26835.17,10285.5426175455,0,52,47,1,0,0,0,0,"1"
"9842",-1262000,1390000,999301.79,6210.29,15528.54,5748.76161186118,0,62,36,2,0,0,0,0,"0"
"9843",-1252000,1390000,998621.55,7169.03,18010.3,6081.89397261385,0,75,19,6,0,0,0,0,"0"
"9844",-1242000,1390000,999313.01,13897.63,37910.97,10358.3651308436,0,61,28,0,1,10,0,0,"0"
"9845",-1232000,1390000,998965.58,18124.72,47096.27,10613.4903652156,0,47,45,8,0,0,0,0,"0"
"9846",-1222000,1390000,999695.54,41261.16,168177.07,41773.1906050122,0,19,64,4,7,0,0,6,"1"
"9847",-1212000,1390000,1e+06,38307.18,197665.28,52691.2744167438,0,37,47,0,7,0,0,9,"1"
"9848",-1202000,1390000,1e+06,9344.95,24205.86,7268.98872524407,0,51,46,3,0,0,0,0,"1"
"9849",-1192000,1390000,997244.72,6241.93,15607.97,6430.51269561611,0,65,32,3,0,0,0,0,"0"
"9850",-1182000,1390000,1e+06,7153.82,18903.83,4877.01546171215,0,76,20,4,0,0,0,0,"0"
"9851",-1172000,1390000,1e+06,8253.53,20637.26,5445.59391801013,0,68,32,0,0,0,0,0,"0"
"9852",-1162000,1390000,998146.38,6384.54,15964.66,6756.30611108709,0,67,28,5,0,0,0,0,"0"
"9853",-1152000,1390000,997992.36,2441.63,6105.52,2516.84029730037,0,84,16,0,0,0,0,0,"0"
"9854",-1142000,1390000,997160.25,6.59,16.53,14.6315099801868,0,100,0,0,0,0,0,0,"0"
"9855",-1132000,1390000,990170.78,235.85,589.76,158.183650705032,0,99,1,0,0,0,0,0,"0"
"9856",-1122000,1390000,990881.92,595.14,1488.26,560.719286469742,0,97,3,0,0,0,0,0,"0"
"9857",-1112000,1390000,1e+06,8496.54,24890.53,11638.2916288888,0,64,29,7,0,0,0,0,"1"
"9858",-1102000,1390000,1e+06,7249.35,18126.77,8475.69880603254,0,58,39,3,0,0,0,0,"1"
"9859",-1092000,1390000,1e+06,339,847.84,357.975671384484,0,96,4,0,0,0,0,0,"0"
"9860",-1082000,1390000,1e+06,2824.05,7061.43,2607.42708330601,0,80,20,0,0,0,0,0,"0"
"9861",-1072000,1390000,998930.39,2269.59,5675.26,2079.47809473611,0,86,14,0,0,0,0,0,"0"
"9862",-1062000,1390000,999720.2,22309.13,117173.48,43299.018195156,0,59,27,0,6,0,8,0,"1"
"9863",-1052000,1390000,997157.68,1573.9,3935.54,1455.94267268479,0,94,6,0,0,0,0,0,"0"
"9864",-1042000,1390000,998877.69,119.13,298.18,110.599804716185,0,100,0,0,0,0,0,0,"0"
"9865",-1032000,1390000,999882.86,377.78,944.86,339.926136719994,0,97,3,0,0,0,0,0,"0"
"9866",-1022000,1390000,998117.75,145.61,364.08,130.953259465285,0,99,1,0,0,0,0,0,"0"
"9867",-1012000,1390000,1e+06,30.14,75.37,27.1092819571495,0,100,0,0,0,0,0,0,"0"
"9868",-1002000,1390000,999169.02,0.51,1.28,0.460393786430359,0,100,0,0,0,0,0,0,"0"
"9869",-992000,1390000,999633.71,148.75,371.9,133.765978809446,0,99,1,0,0,0,0,0,"0"
"9870",-982000,1390000,1e+06,41.35,103.42,37.1983792223037,0,100,0,0,0,0,0,0,"0"
"9871",-972000,1390000,999031.35,117.78,294.56,285.331950243562,0,99,1,0,0,0,0,0,"0"
"9872",-962000,1390000,999926.53,26.31,65.89,63.8257807567716,0,100,0,0,0,0,0,0,"0"
"9873",-952000,1390000,998071.58,45.55,113.93,110.360769268125,0,99,1,0,0,0,0,0,"0"
"9874",-942000,1390000,1e+06,3.35,8.39,8.12715582549572,0,100,0,0,0,0,0,0,"0"
"9875",-932000,1390000,1e+06,429.04,1072.81,990.983826056123,0,96,4,0,0,0,0,0,"0"
"9876",-922000,1390000,1e+06,1182.28,2956.66,2856.91173997522,0,86,12,2,0,0,0,0,"0"
"9877",-912000,1390000,1e+06,789.42,2214.83,2293.55999436229,0,88,12,0,0,0,0,0,"0"
"9878",-902000,1390000,977247.68,6101.36,25115.99,25984.929241688,0,88,4,3,1,0,4,0,"0"
"9879",-892000,1390000,999411.7,286.2,716.45,416.673981023952,0,100,0,0,0,0,0,0,"0"
"9880",-882000,1390000,1e+06,8907.97,38852,22758.103350535,0,82,5,2,2,4,5,0,"0"
"9881",-872000,1390000,999667.38,2471.73,7324.98,4530.46125920676,0,92,5,3,0,0,0,0,"0"
"9882",-862000,1390000,996662.13,5796.29,19202.28,15549.5896129385,0,88,4,2,4,0,2,0,"0"
"9883",-852000,1390000,999985.83,749.79,1893.12,1418.86844072491,0,97,2,1,0,0,0,0,"0"
"9884",-1462000,1380000,981473.29,326.13,815.51,509.900807540864,0,98,2,0,0,0,0,0,"0"
"9885",-1452000,1380000,964004.35,386.83,967.34,1161.09054462612,0,93,7,0,0,0,0,0,"0"
"9886",-1442000,1380000,1e+06,998.03,2495.53,3172.54514983296,0,90,9,1,0,0,0,0,"0"
"9887",-1432000,1380000,1e+06,674.85,1687.37,2145.13851694763,0,91,6,3,0,0,0,0,"0"
"9888",-1422000,1380000,1e+06,210.52,526.49,626.300760431215,0,97,2,1,0,0,0,0,"0"
"9889",-1412000,1380000,999880.32,289.85,724.86,599.221766484901,0,96,4,0,0,0,0,0,"0"
"9890",-1402000,1380000,1e+06,468.08,1170.42,967.553923655301,0,96,4,0,0,0,0,0,"0"
"9891",-1392000,1380000,1e+06,768.28,1921.17,1161.08112606034,0,93,7,0,0,0,0,0,"0"
"9892",-1382000,1380000,1e+06,310.86,777.4,410.669978119433,0,97,3,0,0,0,0,0,"0"
"9893",-1372000,1380000,1e+06,896.14,2240.84,1120.96987883747,0,93,7,0,0,0,0,0,"0"
"9894",-1362000,1380000,995899.18,862.02,2155.47,2405.61571713537,0,88,10,2,0,0,0,0,"0"
"9895",-1352000,1380000,999788.49,1835.37,4617.43,6222.33761281148,0,81,10,9,0,0,0,0,"0"
"9896",-1342000,1380000,999383.21,2641.6,9426.84,12703.382831566,0,78,18,3,0,0,1,0,"0"
"9897",-1332000,1380000,999518.38,410.24,1025.82,1259.13985775411,0,96,3,1,0,0,0,0,"0"
"9898",-1322000,1380000,1e+06,146.66,366.74,296.56476341188,0,98,2,0,0,0,0,0,"0"
"9899",-1312000,1380000,998184.52,1661.93,4156.16,3324.44462852925,0,78,21,1,0,0,0,0,"0"
"9900",-1302000,1380000,998795.46,2533.04,6334.03,4523.91751815099,0,79,19,2,0,0,0,0,"0"
"9901",-1292000,1380000,998580.83,1100.41,2751.8,1503.94164918363,0,87,13,0,0,0,0,0,"0"
"9902",-1282000,1380000,999037.05,3673.19,9184.91,4123.53266510367,0,72,28,0,0,0,0,0,"0"
"9903",-1272000,1380000,1e+06,8500.1,21253.18,7732.79610104114,0,55,43,2,0,0,0,0,"1"
"9904",-1262000,1380000,998716,9565.85,23918.15,9294.32447250746,0,48,52,0,0,0,0,0,"0"
"9905",-1252000,1380000,999358.12,12452.63,35117.05,13154.8616072582,0,44,48,8,0,0,0,0,"0"
"9906",-1242000,1380000,999131.92,40483.9,163996,44764.0910409531,0,31,40,8,14,0,7,0,"0"
"9907",-1232000,1380000,999828.2,16287.05,40723.66,7933.44235356944,0,49,50,1,0,0,0,0,"1"
"9908",-1222000,1380000,999318.72,14385.08,35967.93,7063.88600852294,0,55,43,2,0,0,0,0,"1"
"9909",-1212000,1380000,1e+06,8798.59,21999.63,5765.52756615123,0,62,36,2,0,0,0,0,"0"
"9910",-1202000,1380000,1e+06,10750.41,26880.84,7955.01919758273,0,50,47,3,0,0,0,0,"0"
"9911",-1192000,1380000,999918.52,9432.71,25801.38,7361.55006023171,0,61,36,3,0,0,0,0,"1"
"9912",-1182000,1380000,997958.49,7706.74,23056.97,4966.17922601337,0,78,20,2,0,0,0,0,"0"
"9913",-1172000,1380000,1e+06,11700.57,30146.97,7318.20174650848,0,66,29,5,0,0,0,0,"0"
"9914",-1162000,1380000,999181.01,6148.58,15373.85,8654.98445622902,0,68,22,10,0,0,0,0,"0"
"9915",-1152000,1380000,999370.37,1020.94,2552.89,2780.66547409445,0,85,15,0,0,0,0,0,"0"
"9916",-1142000,1380000,995155.49,289.68,724.37,860.252555079758,0,94,6,0,0,0,0,0,"0"
"9917",-1132000,1380000,996169.06,15.69,39.3,17.526494181715,0,100,0,0,0,0,0,0,"0"
"9918",-1122000,1380000,1e+06,6.05,15.2,6.79749767947942,0,100,0,0,0,0,0,0,"0"
"9919",-1112000,1380000,1e+06,1466.97,3668.04,1715.09884999599,0,94,5,1,0,0,0,0,"0"
"9920",-1102000,1380000,1e+06,7284.36,18214.55,8516.74291232787,0,59,33,8,0,0,0,0,"1"
"9921",-1092000,1380000,1e+06,5747.06,14371.07,5987.70514234714,0,68,29,3,0,0,0,0,"0"
"9922",-1082000,1380000,1e+06,3257.18,8144.51,2976.24012546055,0,82,16,2,0,0,0,0,"1"
"9923",-1072000,1380000,999640.37,3237.69,8095.72,2996.48064761795,0,78,22,0,0,0,0,0,"0"
"9924",-1062000,1380000,996599.68,1076.59,2692.36,1001.03026162926,0,93,7,0,0,0,0,0,"0"
"9925",-1052000,1380000,992289,643.15,1608.27,581.614803178236,0,97,3,0,0,0,0,0,"0"
"9926",-1042000,1380000,999430.54,2065.72,5165.27,1894.18225689884,0,86,14,0,0,0,0,0,"0"
"9927",-1032000,1380000,1e+06,2978.41,7447.12,2678.59986288939,0,86,14,0,0,0,0,0,"0"
"9928",-1022000,1380000,999675.42,6.7,16.78,6.03547481168061,0,100,0,0,0,0,0,0,"0"
"9929",-1012000,1380000,997796.87,0.92,2.33,0.838060571812093,0,100,0,0,0,0,0,0,"0"
"9930",-1002000,1380000,1e+06,0.37,0.93,0.334504872560501,0,100,0,0,0,0,0,0,"0"
"9931",-992000,1380000,1e+06,3.9,9.79,3.52129313722252,0,100,0,0,0,0,0,0,"0"
"9932",-982000,1380000,998670.1,474.97,1187.65,565.71577648446,0,97,3,0,0,0,0,0,"0"
"9933",-972000,1380000,997994.38,940.9,2352.76,2145.0770793166,0,92,6,2,0,0,0,0,"0"
"9934",-962000,1380000,998285.36,1452.29,3631.41,3517.64424812794,0,91,5,4,0,0,0,0,"0"
"9935",-952000,1380000,999699.91,633.07,1583.08,1533.48486227915,0,93,6,1,0,0,0,0,"0"
"9936",-942000,1380000,1e+06,131.29,328.41,318.121484622359,0,99,1,0,0,0,0,0,"0"
"9937",-932000,1380000,1e+06,657.35,1643.87,1490.72708914801,0,92,8,0,0,0,0,0,"0"
"9938",-922000,1380000,1e+06,1133.53,2835.15,2560.40613223985,0,86,13,1,0,0,0,0,"0"
"9939",-912000,1380000,1e+06,384.28,961.77,960.979597099126,0,98,2,0,0,0,0,0,"0"
"9940",-902000,1380000,980713.42,4352.86,17623.86,16946.1222423818,0,83,10,5,0,0,2,0,"0"
"9941",-892000,1380000,1e+06,1417.69,4888.03,2863.23206541501,0,94,4,2,0,0,0,0,"0"
"9942",-882000,1380000,1e+06,2769.14,8642.32,5707.04060360789,0,81,16,3,0,0,0,0,"0"
"9943",-872000,1380000,998678.82,5394.91,18203.86,16330.9503186624,0,58,35,6,0,0,1,0,"0"
"9944",-862000,1380000,1e+06,5793.19,24755.33,20389.578905113,0,92,0,0,1,4,3,0,"0"
"9945",-852000,1380000,987883.7,2725.35,9433.51,6411.41014413163,0,92,5,3,0,0,0,0,"0"
"9946",-1472000,1370000,967721.99,1569.01,5257.81,3359.53624411859,0,88,10,2,0,0,0,0,"0"
"9947",-1462000,1370000,999740.93,718.7,1797.02,1123.59375563823,0,94,6,0,0,0,0,0,"0"
"9948",-1452000,1370000,910854.42,209.35,523.55,558.876636840403,6,90,4,0,0,0,0,0,"0"
"9949",-1442000,1370000,1e+06,631.84,1579.95,1998.69172248244,0,92,7,1,0,0,0,0,"0"
"9950",-1432000,1370000,1e+06,977.04,2443.07,2875.82541700453,0,88,11,1,0,0,0,0,"0"
"9951",-1422000,1370000,998454.49,200.31,500.94,417.4256914258,0,99,1,0,0,0,0,0,"0"
"9952",-1412000,1370000,997887.49,478.55,1196.61,989.204468004405,0,93,7,0,0,0,0,0,"0"
"9953",-1402000,1370000,993061.74,593.74,1485,1227.60853191279,0,90,10,0,0,0,0,0,"0"
"9954",-1392000,1370000,998571.35,555.22,1388.55,855.100320972503,0,94,6,0,0,0,0,0,"0"
"9955",-1382000,1370000,998845.65,2598.22,6496.59,3249.8892031163,0,86,11,3,0,0,0,0,"0"
"9956",-1372000,1370000,998556.03,28391.48,176552.31,88362.2103380709,0,68,16,0,5,0,0,11,"1"
"9957",-1362000,1370000,996327.51,4631.75,19799.64,10927.931999851,0,79,16,0,3,0,0,2,"0"
"9958",-1352000,1370000,998494.04,1303.09,3258.34,4390.86060792208,0,78,21,1,0,0,0,0,"0"
"9959",-1342000,1370000,1e+06,1731.64,4329.78,5834.70735506713,0,79,17,4,0,0,0,0,"0"
"9960",-1332000,1370000,999852.69,775.43,3746.18,3446.87431113794,0,92,7,1,0,0,0,0,"0"
"9961",-1322000,1370000,998307.4,342.39,972.34,848.853322478011,0,96,4,0,0,0,0,0,"0"
"9962",-1312000,1370000,998501.68,2112.52,5282.65,4070.74394959025,0,77,21,2,0,0,0,0,"0"
"9963",-1302000,1370000,999455.34,4409.25,11026,5241.47865536343,0,61,36,3,0,0,0,0,"0"
"9964",-1292000,1370000,1e+06,3950.02,9877.39,5034.4842772223,0,73,27,0,0,0,0,0,"0"
"9965",-1282000,1370000,1e+06,4511.12,11279.6,7892.32866070792,0,65,31,1,0,3,0,0,"0"
"9966",-1272000,1370000,1e+06,6749.75,16877.21,11930.2410297003,0,52,36,12,0,0,0,0,"0"
"9967",-1262000,1370000,996176.4,5508.11,13772.36,5500.8353241058,0,69,30,1,0,0,0,0,"0"
"9968",-1252000,1370000,998812.28,7056.86,17644.89,6549.2409077296,0,58,39,3,0,0,0,0,"0"
"9969",-1242000,1370000,998340.61,23698.3,64083.38,16479.8644616641,0,29,61,10,0,0,0,0,"0"
"9970",-1232000,1370000,996766.37,25242.63,96712.35,18127.8989167009,0,47,45,2,3,0,3,0,"0"
"9971",-1222000,1370000,998898.29,14746.05,41730.64,7932.64205028396,0,51,47,1,1,0,0,0,"0"
"9972",-1212000,1370000,1e+06,8486.62,21220.18,4457.84707288584,0,69,31,0,0,0,0,0,"0"
"9973",-1202000,1370000,1e+06,6290.82,15729.83,2959.56324223988,0,77,23,0,0,0,0,0,"0"
"9974",-1192000,1370000,999986.98,10136.26,27356.05,5424.57669636561,0,71,27,2,0,0,0,0,"1"
"9975",-1182000,1370000,998602.55,4205.19,10515.27,2317.51051987801,0,84,16,0,0,0,0,0,"0"
"9976",-1172000,1370000,1e+06,6712.85,16785.33,4113.57455114648,0,73,25,2,0,0,0,0,"0"
"9977",-1162000,1370000,999786.04,1491.14,3728.54,1126.81743227411,0,93,7,0,0,0,0,0,"0"
"9978",-1152000,1370000,996260.39,787.68,1969.88,2015.34868413769,0,90,10,0,0,0,0,0,"0"
"9979",-1142000,1370000,990268.27,633.4,1583.91,1197.75411589444,0,94,5,1,0,0,0,0,"0"
"9980",-1132000,1370000,1e+06,17.96,45.02,20.0774241443723,0,100,0,0,0,0,0,0,"0"
"9981",-1122000,1370000,1e+06,1357.81,3395.41,1514.24004535656,0,90,10,0,0,0,0,0,"0"
"9982",-1112000,1370000,1e+06,1364.72,3412.56,1543.91350320447,0,91,9,0,0,0,0,0,"0"
"9983",-1102000,1370000,1e+06,3153.64,7886.31,4062.23067407217,0,83,14,3,0,0,0,0,"0"
"9984",-1092000,1370000,1e+06,4837.28,12095.74,5219.42544182576,0,79,18,3,0,0,0,0,"0"
"9985",-1082000,1370000,1e+06,3264.74,8163.4,2983.11126560718,0,84,16,0,0,0,0,0,"1"
"9986",-1072000,1370000,997860.14,801.01,2003.11,953.314316462726,0,95,5,0,0,0,0,0,"0"
"9987",-1062000,1370000,997060.39,517.58,1294.38,807.543647274374,0,96,4,0,0,0,0,0,"0"
"9988",-1052000,1370000,998673.87,1300.28,3251.13,1170.4810489295,0,96,3,1,0,0,0,0,"0"
"9989",-1042000,1370000,999597.85,1862.73,4657.98,1675.39459748287,0,88,12,0,0,0,0,0,"0"
"9990",-1032000,1370000,999413.76,2977.27,7444.52,2677.66468000598,0,84,16,0,0,0,0,0,"0"
"9991",-1022000,1370000,999556.53,259.93,650.05,233.811706352979,0,99,1,0,0,0,0,0,"0"
"9992",-1012000,1370000,998079.09,1.98,4.96,1.7840259745717,0,100,0,0,0,0,0,0,"0"
"9993",-1002000,1370000,998520.11,17.85,44.65,16.0598304839805,0,100,0,0,0,0,0,0,"0"
"9994",-992000,1370000,999495.97,132.14,330.41,223.265058511868,0,99,1,0,0,0,0,0,"0"
"9995",-982000,1370000,999415.12,622.03,1555.41,1050.6980743669,0,96,2,2,0,0,0,0,"0"
"9996",-972000,1370000,999099.44,693.01,1733.01,1442.4034267962,0,95,3,2,0,0,0,0,"0"
"9997",-962000,1370000,1e+06,945.85,2365.16,2291.0636680536,0,91,8,1,0,0,0,0,"0"
"9998",-952000,1370000,1e+06,773.68,1934.76,1874.1473421976,0,90,10,0,0,0,0,0,"0"
"9999",-942000,1370000,1e+06,544.61,1362.02,1319.35029361025,0,95,4,1,0,0,0,0,"0"
"10000",-932000,1370000,999999.39,456.3,1141.28,1040.06240769103,0,97,2,1,0,0,0,0,"0"
"10001",-922000,1370000,985665.93,3596.14,14964.86,13514.6708638743,0,88,6,0,3,0,3,0,"0"
"10002",-912000,1370000,977113.99,7981.24,31460.76,29707.7641653139,0,81,9,5,0,0,5,0,"0"
"10003",-902000,1370000,993377.51,1190.72,3976.76,3831.83391729742,0,94,4,2,0,0,0,0,"0"
"10004",-892000,1370000,1e+06,1531.6,3830.64,3635.51365682855,0,84,16,0,0,0,0,0,"0"
"10005",-882000,1370000,1e+06,2629.08,6575.92,6282.86010010354,0,62,38,0,0,0,0,0,"0"
"10006",-872000,1370000,998036.44,8605.23,36554.14,35833.4975501951,0,71,21,0,3,0,5,0,"0"
"10007",-862000,1370000,1e+06,236.76,592.98,416.804584410041,0,98,2,0,0,0,0,0,"0"
"10008",-1472000,1360000,850791.28,899.2,2248.47,1425.26119672693,11,84,4,1,0,0,0,0,"0"
"10009",-1462000,1360000,840035.57,544.35,1361.09,1458.22669746727,12,79,8,1,0,0,0,0,"0"
"10010",-1452000,1360000,818605.79,313.47,783.89,868.876777648925,17,75,8,0,0,0,0,0,"0"
"10011",-1442000,1360000,1e+06,694.46,1736.46,2124.07573723793,0,94,5,1,0,0,0,0,"0"
"10012",-1432000,1360000,1e+06,554.44,1386.37,1234.74623201042,0,93,7,0,0,0,0,0,"0"
"10013",-1422000,1360000,998357.91,694.15,1735.95,1356.22073392384,0,92,8,0,0,0,0,0,"0"
"10014",-1412000,1360000,982111.5,2702.97,6758.42,5287.34691189602,0,74,23,3,0,0,0,0,"1"
"10015",-1402000,1360000,994704.84,786.49,1966.87,1625.95717784204,0,90,10,0,0,0,0,0,"0"
"10016",-1392000,1360000,994577.41,4569.39,14330.61,8515.36043300666,0,77,16,7,0,0,0,0,"0"
"10017",-1382000,1360000,997844.63,1556.42,3892.27,2266.65566382185,0,85,14,1,0,0,0,0,"0"
"10018",-1372000,1360000,999392.97,863.02,2158.15,1285.36447505653,0,88,12,0,0,0,0,0,"0"
"10019",-1362000,1360000,997037.39,981.95,2455.39,3559.93507793546,0,81,19,0,0,0,0,0,"0"
"10020",-1352000,1360000,998221.21,1310.02,3275.61,4519.55011732876,0,79,19,2,0,0,0,0,"0"
"10021",-1342000,1360000,999126.57,1161.68,2904.79,3486.34625944123,0,86,11,3,0,0,0,0,"0"
"10022",-1332000,1360000,998178.13,1467.23,3668.66,3465.43683882058,0,85,14,1,0,0,0,0,"0"
"10023",-1322000,1360000,999810.03,1052.33,2631.41,2443.6782514099,0,87,12,1,0,0,0,0,"0"
"10024",-1312000,1360000,999862.82,1721.2,4303.9,4111.72914497741,0,79,21,0,0,0,0,0,"0"
"10025",-1302000,1360000,1e+06,3667.68,9171.23,5080.50206651352,0,68,32,0,0,0,0,0,"0"
"10026",-1292000,1360000,1e+06,7966.83,19944.85,7971.56740815565,0,69,23,8,0,0,0,0,"0"
"10027",-1282000,1360000,1e+06,5071.88,12682.33,9363.26045274641,0,55,40,2,0,3,0,0,"0"
"10028",-1272000,1360000,996120.57,5013.29,12535.25,6897.34528832417,0,75,18,1,0,6,0,0,"0"
"10029",-1262000,1360000,999660.91,10885.79,28380.2,10067.5698169479,0,50,45,5,0,0,0,0,"0"
"10030",-1252000,1360000,998283.02,11699.49,29253.49,10005.8471172107,0,39,55,6,0,0,0,0,"0"
"10031",-1242000,1360000,999144,10875.41,28260.11,7105.35319443606,0,58,41,1,0,0,0,0,"0"
"10032",-1232000,1360000,996361.03,30754.77,175237.49,32432.8985392954,0,64,25,1,3,0,7,0,"0"
"10033",-1222000,1360000,1e+06,15037.17,39626.7,7661.665241512,0,43,55,0,2,0,0,0,"0"
"10034",-1212000,1360000,999639.72,6448.67,16124.89,4897.73427487397,0,65,35,0,0,0,0,0,"0"
"10035",-1202000,1360000,999409.9,4316.69,10793.59,1632.7318356852,0,87,13,0,0,0,0,0,"0"
"10036",-1192000,1360000,997507.04,10177.17,30657.51,4658.14768869523,0,81,16,3,0,0,0,0,"1"
"10037",-1182000,1360000,995075.64,2368.51,5922.31,910.925749873742,0,94,6,0,0,0,0,0,"0"
"10038",-1172000,1360000,996384.09,1534.14,3836.36,974.107716906816,0,91,9,0,0,0,0,0,"0"
"10039",-1162000,1360000,994930.65,1322.28,3306.51,1012.21937414352,0,95,5,0,0,0,0,0,"0"
"10040",-1152000,1360000,994456.08,1491.71,3730.4,1651.4520650655,0,87,13,0,0,0,0,0,"0"
"10041",-1142000,1360000,999989.71,218.37,546.31,243.63611061126,0,99,1,0,0,0,0,0,"0"
"10042",-1132000,1360000,1e+06,475.17,1188.44,530.004751779139,0,97,3,0,0,0,0,0,"0"
"10043",-1122000,1360000,1e+06,881.1,2203.5,982.687787700445,0,93,7,0,0,0,0,0,"0"
"10044",-1112000,1360000,1e+06,2622.5,6557.39,3121.78271342255,0,82,18,0,0,0,0,0,"0"
"10045",-1102000,1360000,1e+06,3278.35,8197.55,4529.5078116972,0,77,23,0,0,0,0,0,"0"
"10046",-1092000,1360000,999518.19,4409.43,12025.16,6607.99876242038,0,72,22,6,0,0,0,0,"0"
"10047",-1082000,1360000,998021.38,1700.61,4252.36,3212.8354915604,0,93,5,2,0,0,0,0,"0"
"10048",-1072000,1360000,999426.84,1061.56,2654.49,2249.4177284874,0,91,8,1,0,0,0,0,"0"
"10049",-1062000,1360000,995698.69,1669.49,6150.98,6416.80190131813,0,95,1,3,0,0,1,0,"0"
